# BETA MCTIME VIRIAL1 DELTA ENERGY N1 L ACCEPTANCE ENERGYSQUARE TEMPERATURE DENSITY PRESSURE CV ENERGYERR CVERR N THERMTIME THBIN BTIME VOLUME PRERR ENERGYTAIL VIRTAIL CUTOFF U TOTENERGY DELTAIN FILENAME SIMTIME CORRTIME 
1.25 3600000.0 -1.33850988889 0.058 -4.8168345 5 5.63124 0.399162 23.2056413889 0.8 0.699999777075 -0.74427360322 0.00585435702913 0.00186644108075 0.000154981335324 125 44050 50 10000 178.57148544 0.0140806386776 -0.262544990734 -0.524738454318 2.81562 -5.07937949073 -3.87937949073 0.058 ./data/phasediag2/test0120.out 0.0 3347.12469438 
1.11111 3600000.0 -0.982263213889 0.059 -4.74509827778 5 5.63124 0.4066 22.5204966667 0.900000900001 0.699999777075 -0.424900402429 0.00560369360374 0.00189313171525 0.000126514336912 125 39750 50 10000 178.57148544 0.0163698882045 -0.262544990734 -0.524738454318 2.81562 -5.00764326851 -3.65764191851 0.059 ./data/phasediag2/test0121.out 0.0 2842.52239233 
1.0 36000000.0 -0.581038711111 0.06 -4.67872191667 5 5.63124 0.410959 21.8957608333 1.0 0.699999777075 -0.0740439922198 0.00532205983634 0.000531195601157 4.22511652645e-05 125 40050 50 100000 178.57148544 0.0049297776315 -0.262544990734 -0.524738454318 2.81562 -4.9412669074 -3.4412669074 0.06 ./data/phasediag2/test0122.out 207.0 1908.67369274 
0.909091 3600000.0 -0.188604235672 0.061 -4.61481025 5 5.63124 0.414517 21.3027694444 1.09999989 0.699999777075 0.270659953812 0.00520314231285 0.00200508426033 0.000115187013312 125 32400 50 10000 178.57148544 0.014726181986 -0.262544990734 -0.524738454318 2.81562 -4.87735524073 -3.22735540573 0.061 ./data/phasediag2/test0123.out 0.0 2298.88246897 
0.833333 3600000.0 0.151021689518 0.062 -4.55093688889 5 5.63124 0.417334 20.7183347222 1.20000048 0.699999777075 0.578398416441 0.0050751039764 0.00225127051933 8.58453137895e-05 125 19400 50 10000 178.57148544 0.0146124094096 -0.262544990734 -0.524738454318 2.81562 -4.81348187962 -3.01348115962 0.062 ./data/phasediag2/test0124.out 0.0 2496.60643418 
0.769231 3600000.0 0.496391792833 0.063 -4.48953191667 5 5.63124 0.420046 20.1641672222 1.29999961 0.699999777075 0.890156780478 0.00489372568981 0.00255866319257 8.59546326299e-05 125 21650 50 10000 178.57148544 0.0186884778327 -0.262544990734 -0.524738454318 2.81562 -4.7520769074 -2.8020774924 0.063 ./data/phasediag2/test0125.out 0.0 2849.72320007 
0.714286 3600000.0 0.822187819167 0.064 -4.43052541667 5 5.63124 0.421947 19.6387405556 1.39999944 0.699999777075 1.18821378499 0.00468627304811 0.00227386635119 8.48119860643e-05 125 30500 50 10000 178.57148544 0.0171413730764 -0.262544990734 -0.524738454318 2.81562 -4.6930704074 -2.5930712474 0.064 ./data/phasediag2/test0126.out 0.0 2026.51142931 
0.666667 3600000.0 1.18148036667 0.065 -4.36480661111 5 5.63124 0.42207 19.0621633333 1.49999925 0.699999777075 1.50971833285 0.00472292958252 0.00246722922569 8.48694477324e-05 125 29200 50 10000 178.57148544 0.0171262041943 -0.262544990734 -0.524738454318 2.81562 -4.62735160185 -2.37735272684 0.065 ./data/phasediag2/test0127.out 0.0 2062.18654179 
1.25 3600000.0 -0.994414463889 0.0537 -5.09638791667 5 5.51962 0.396743 25.9771897222 0.8 0.743331392106 -0.58427894272 0.00628113293158 0.00195769243675 0.000126873390164 125 34550 50 10000 168.161874135 0.0145578833903 -0.296030030827 -0.591613072315 2.75981 -5.39241794749 -4.19241794749 0.0537 ./data/phasediag2/test0128.out 0.0 3432.20696288 
1.11111 3600000.0 -0.546824856222 0.0547 -5.01881680556 5 5.51962 0.402316 25.1933094444 0.900000900001 0.743331392106 -0.177237728352 0.00591025573202 0.00196861576767 0.000116377285924 125 22850 50 10000 168.161874135 0.0144071816011 -0.296030030827 -0.591613072315 2.75981 -5.31484683638 -3.96484548638 0.0547 ./data/phasediag2/test0129.out 0.0 2914.28659721 
1.0 3600000.0 -0.107876796361 0.0557 -4.94336908333 5 5.51962 0.40684 24.4428502778 1.0 0.743331392106 0.223378614259 0.00595238372194 0.00241776407947 0.000141400341448 125 44900 50 10000 168.161874135 0.017708498216 -0.296030030827 -0.591613072315 2.75981 -5.23939911416 -3.73939911416 0.0557 ./data/phasediag2/test0130.out 0.0 3535.40704049 
0.909091 3600000.0 0.363892667389 0.0567 -4.86270391667 5 5.51962 0.408979 23.6529333333 1.09999989 0.743331392106 0.648392723945 0.00582144923701 0.00211425334874 0.000127795485958 125 43350 50 10000 168.161874135 0.0105658422316 -0.296030030827 -0.591613072315 2.75981 -5.15873394749 -3.50873411249 0.0567 ./data/phasediag2/test0131.out 0.0 2284.54731348 
0.833333 3600000.0 0.7146482375 0.0577 -4.80080872222 5 5.51962 0.411746 23.0556455556 1.20000048 0.743331392106 0.98345392794 0.00547302908727 0.00251905585077 0.000112818658041 125 27200 50 10000 168.161874135 0.0187848596379 -0.296030030827 -0.591613072315 2.75981 -5.09683875305 -3.29683803305 0.0577 ./data/phasediag2/test0132.out 0.0 2898.59472771 
0.769231 3600000.0 1.11837085833 0.0587 -4.73134719444 5 5.51962 0.413594 22.3947897222 1.29999961 0.743331392106 1.35788611822 0.00541032741478 0.00243335945237 0.000116041202473 125 29850 50 10000 168.161874135 0.0178632223209 -0.296030030827 -0.591613072315 2.75981 -5.02737722527 -3.07737781027 0.0587 ./data/phasediag2/test0133.out 0.0 2331.33692778 
0.714286 3600000.0 1.53935348889 0.0597 -4.65534266667 5 5.51962 0.414246 21.6828252778 1.39999944 0.743331392106 1.74514873589 0.00541323580541 0.00272305393427 0.000115265625114 125 48000 50 10000 168.161874135 0.0186083286604 -0.296030030827 -0.591613072315 2.75981 -4.95137269749 -2.85137353749 0.0597 ./data/phasediag2/test0134.out 0.0 2515.9518054 
0.666667 36000000.0 1.88799447222 0.0607 -4.59385191667 5 5.51962 0.415616 21.1152488889 1.49999925 0.743331392106 2.07863752135 0.00523265262238 0.00101298135123 3.83084420743e-05 125 28300 50 100000 168.161874135 0.0065046324818 -0.296030030827 -0.591613072315 2.75981 -4.88988194749 -2.63988307249 0.0607 ./data/phasediag2/test0135.out 212.0 3137.6277177 
